zip_code,price_2024,pct_change_1yr,pct_change_3yr,pct_change_5yr,income_2023,income_growth_pct,pop_change_pct,population_2023,pct_renter_2023,median_rooms_2023,permit_growth_pct,value_growth_pct,recent_permit_count,monthly_rent_estimate,rent_data_date,price_1bed,price_2bed,price_3bed,price_4bed,price_5bed,bed_price_spread,price_2bed_premium,price_3bed_premium,has_price_data,has_census_data,has_permit_data,has_rent_data,has_bedroom_data,data_completeness,neighborhoods,bedroom_data_reliable,price_3bed_clean,price_4bed_clean,price_5bed_clean,low_pop_flag,population_2023_clean,pop_change_pct_clean,rent_imputed,monthly_rent_final,pct_change_1yr_ann,pct_change_3yr_ann,pct_change_5yr_ann,pct_change_1yr_w,pct_change_3yr_w,pct_change_5yr_w,permit_growth_pct_w,income_growth_pct_w,pop_change_pct_w,price_blend_raw,score_price_blend,score_price_1yr_ann,score_price_3yr_ann,score_price_5yr_ann,score_income_growth,score_pop_change,score_permit_growth,score_permit_volume,score_rent_level,score_pct_renter,investment_score_raw,investment_score,rank,score_tier,is_mpls_city
55431,359776.5636589306,2.0859005896915694,12.054369893634242,26.224039691580277,100697.12316281191,29.625239078171663,5.925144432308419,3639.816679958983,32.026869870614604,6.291352398313775,NA,NA,NA,1743.5707070707074,2026-03-31,NA,334502.0367960005,373725.1458311468,419042.6050602231,455684.5603368445,NA,NA,11.72582068881898,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,373725.1458311468,419042.6050602231,455684.5603368445,FALSE,3639.816679958983,5.925144432308419,FALSE,1743.5707070707074,2.0859005896915694,3.866683803773663,4.767942503656175,2.0859005896915694,3.866683803773663,4.767942503656175,NA,29.625239078171663,5.925144432308419,3.4687243538155585,81.18614382054787,74.04918181981361,78.98211796853361,74.14836259067357,38.299735672356064,60.070321855639385,NA,NA,27.589719636004308,69.79791578864948,39.96211552451319,39.96211552451319,26,Watch List,FALSE
55404,243157.9144838853,0.19372542233300732,-5.371977732114506,2.662948065793748,48889.36044163189,65.11082775350502,1.8121759814028089,3595.866635249764,81.75210884937395,3.3440285444997984,89.25677052335837,240.27474138121596,755.3333333333333,1328.8170924935632,2026-03-31,176738.38568508867,271251.1515132072,279188.17291425605,289927.17789921747,412111.2612063706,235372.8755212819,53.4760830035648,2.9260784172790575,TRUE,TRUE,TRUE,TRUE,TRUE,100,Ventura Village / Midtown Phillips / Elliot Park / Whittier,TRUE,279188.17291425605,289927.17789921747,412111.2612063706,FALSE,3595.866635249764,1.8121759814028089,FALSE,1328.8170924935632,0.19372542233300732,-1.8237164760610103,0.5270055650646421,0.19372542233300732,-1.574368924936459,0.5270055650646421,89.25677052335837,53.68146632520679,1.8121759814028089,-0.4301922808918705,11.244757741041917,35.16532044164203,0,1.9022793395916646,100,36.418252302603676,73.54890824971035,26.38778220451527,7.186681432175561,0,37.17075025487281,37.17075025487281,27,Watch List,TRUE
55420,318653.3252107078,3.0540255401198233,12.508641335823652,28.40786150417735,74732.04248241779,32.78941937048709,4.608777151126428,4389.466736361908,37.785216584659494,5.624139897357917,NA,NA,NA,1182.7260019887228,2026-02-28,182021.2966001976,292062.789823182,336672.71951731126,377148.08329535153,408122.04560128873,226100.7490010911,60.455284781695674,15.27408874000574,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,336672.71951731126,377148.08329535153,408122.04560128873,FALSE,4389.466736361908,4.608777151126428,FALSE,1182.7260019887228,3.0540255401198233,4.00685400335854,5.127980725735726,3.0540255401198233,4.00685400335854,5.127980725735726,NA,32.78941937048709,4.608777151126428,3.953645721819285,89.88498911409333,93.94397645542462,81.01682334473205,80.28175993719705,46.415337441966265,52.50040954935813,NA,NA,0,61.715086881574024,36.59412271849077,36.59412271849077,28,Watch List,FALSE
55408,289113.85737644543,0.5843110030171738,-0.06483152102295943,9.241566836448603,76301.44698402692,39.017528326326534,9.673032632083924,4048.3784678436314,74.5786968778019,3.9227931904161415,52.23160107868616,47.92018201693777,1410.6666666666667,1453.556698744199,2026-03-31,136258.01540894737,243296.61263448908,363802.8005515163,439275.88051235775,518400.2271930883,382142.21178414096,78.55581699490469,49.53056543292974,TRUE,TRUE,TRUE,TRUE,TRUE,100,Lowry Hill East / South Uptown / East Harriet / Central / East Isles / Lyndale / East Bde Maka Ska / West Maka Ska,TRUE,363802.8005515163,439275.88051235775,518400.2271930883,FALSE,4048.3784678436314,9.673032632083924,FALSE,1453.556698744199,0.5843110030171738,-0.021615178830580728,1.7835476590312815,0.5843110030171738,-0.021615178830580728,1.7835476590312815,52.23160107868616,39.017528326326534,9.673032632083924,0.6417496942815989,30.47397307564004,43.19178429003783,22.539715320878805,23.30798426840672,62.38941205019568,81.62295797142913,47.8085048635641,52.496679946879155,13.323016023152084,10.06911610667072,36.29860527400298,36.29860527400298,29,Watch List,TRUE
55413,313865.6178800384,0.8050625072110108,2.0290152891036346,14.074121574079715,85710.97956403268,41.6410030141532,12.732675522403945,2499.4688816660646,61.84502978062458,4.320312112955164,-6.451457275808302,50.14839748156545,589.3333333333333,1753.3780952380955,2026-03-31,228434.5594739573,338243.672330112,376661.8066929087,411952.3106331296,459535.11418915185,231100.55471519456,48.07027146375087,11.358123597151032,TRUE,TRUE,TRUE,TRUE,TRUE,100,Sheridan / Logan Park / Mid - City Industrial / Northeast Park / St. Anthony West / St. Anthony East / Beltrami / Nicollet Island - East Bank,TRUE,376661.8066929087,411952.3106331296,459535.11418915185,FALSE,2499.4688816660646,12.732675522403945,FALSE,1753.3780952380955,0.8050625072110108,0.671814969046669,2.6685495656389113,0.8050625072110108,0.671814969046669,2.6685495656389113,-6.451457275808302,41.6410030141532,12.732675522403945,1.2176352565522492,40.80459520021577,47.72818823200408,32.60552142005298,38.38435120051574,69.11819291984507,99.21776505859906,7.011241363266814,19.774236387782203,28.072175987018888,27.94300554356478,35.38315951633318,35.38315951633318,30,Watch List,TRUE
55446,597616.272004271,1.0255338868003347,16.576622115166572,30.755153181763927,112554.87594936708,26.590436876109823,8.204146475429928,988.771967082559,40.93886173086836,5.56126582278481,NA,NA,NA,2064.196127946128,2026-03-31,NA,315738.5624651331,465628.974234371,740682.5790828274,901692.9107054184,NA,NA,47.47295059525402,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,465628.974234371,740682.5790828274,901692.9107054184,FALSE,988.771967082559,8.204146475429928,FALSE,2064.196127946128,1.0255338868003347,5.245569477452849,5.509548055862901,1.0255338868003347,5.245569477452849,5.509548055862901,NA,26.590436876109823,8.204146475429928,3.834551665326982,87.74859991542361,52.2588356634324,98.99797085100852,86.78191438359072,30.515967414496377,73.17596938949096,NA,NA,43.36229516354829,57.28840411718559,34.845468357425474,34.845468357425474,31,Lower Priority,FALSE
55428,302795.36263303546,1.5328574453875363,11.723774199734724,28.441548347842772,70774.67961904763,36.122000562102336,2.8601035223804647,4546.463085714286,45.32273791913427,5.386666666666667,NA,NA,NA,1417.1005291005292,2026-03-31,98589.50164730196,270123.6700730436,317032.47166518593,358194.26717295655,388576.5402995262,289987.03865222423,173.9882701095243,17.36567609179077,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,317032.47166518593,358194.26717295655,388576.5402995262,FALSE,4546.463085714286,2.8601035223804647,FALSE,1417.1005291005292,1.5328574453875363,3.764436703896412,5.133496055157916,1.5328574453875363,3.764436703896412,5.133496055157916,NA,36.122000562102336,2.8601035223804647,3.325648801233682,78.61955843306147,62.68424408559425,77.49790288974316,80.37571581401444,54.96285980715084,42.44447287336634,NA,NA,11.529622075848211,51.13488072945176,34.145229000671605,34.145229000671605,32,Lower Priority,FALSE
55429,288671.3183249952,2.629435946341794,12.7666666542295,33.100319555988534,70679.68611893184,30.012191794235548,4.714996068672906,4186.700366862896,41.83422559608033,5.266333930552001,NA,NA,NA,NA,NA,NA,250133.56946336836,299290.32554913213,329117.38018380816,356052.421737832,NA,NA,19.65220269763219,TRUE,TRUE,FALSE,FALSE,TRUE,66.66666666666666,NA,TRUE,299290.32554913213,329117.38018380816,356052.421737832,FALSE,4186.700366862896,4.714996068672906,TRUE,1443.356591624976,2.629435946341794,4.086302455866964,5.885336135521091,2.629435946341794,4.086302455866964,5.885336135521091,NA,30.012191794235548,4.714996068672906,4.0261575974466854,91.18575585618235,85.21873621769002,82.17009411075996,93.18361695094048,39.29220571424029,53.1112329134674,NA,NA,12.821240588479075,56.03160710730174,33.56770766086608,33.56770766086608,33,Lower Priority,FALSE
55441,435507.9846435897,1.4579461045600066,12.84054653390073,27.553118972219387,106099.17914900296,34.872521634731235,-1.6821654538979518,2956.264953428347,44.40570313266845,5.991427225624117,NA,NA,NA,1721.3411588411589,2026-03-31,NA,320390.6656592399,446182.91369102173,558844.8626529768,674102.8652654554,NA,NA,39.26214509806335,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,446182.91369102173,558844.8626529768,674102.8652654554,FALSE,2956.264953428347,-1.6821654538979518,FALSE,1721.3411588411589,1.4579461045600066,4.109028452769592,4.987650424524559,1.4579461045600066,4.109028452769592,4.987650424524559,NA,34.872521634731235,-1.6821654538979518,3.400805123834979,79.96776304163926,61.14482942534537,82.49998383207155,77.89117625940285,51.75815196585294,16.323664255960544,NA,NA,26.496178058931513,52.4220966004171,33.461461149082034,33.461461149082034,34,Lower Priority,FALSE
55415,375156.03302921215,5.94408449890262,-2.458550784282348,1.9049378173160616,64345.17142857143,49.24112988005024,15.453205011769851,870.5435637998876,76.98433761210043,2.7169230769230768,30.069930069930063,-50.7316454067548,93,2165.877694235589,2026-03-31,186925.9460752943,532730.0485080475,924655.2931717436,NA,NA,737729.3470964493,184.99523992964697,73.56920184271823,TRUE,TRUE,TRUE,TRUE,TRUE,100,Downtown East,FALSE,NA,NA,NA,FALSE,870.5435637998876,15.453205011769851,FALSE,2165.877694235589,5.94408449890262,-0.826326271562805,0.3781172774093067,3.348725113614784,-0.826326271562805,0.41533934932314054,30.069930069930063,49.24112988005024,12.86870199687223,0.9453581184708375,35.92030496798721,100,10.858559186993775,0,88.6112676956194,100,32.40140855496015,0,48.36433205657009,6.692386042848639,32.67763584233586,32.67763584233586,35,Lower Priority,TRUE
55405,442883.89010122814,2.2268461718782104,5.9475616422356525,14.429120657229852,74711.39014300909,20.133681872596483,6.372046039806834,3850.692316593381,68.58292917342686,4.146944805578537,149.2189273067826,249.0334669228767,717.3333333333334,1423.5902356902361,2026-03-31,164490.7113389894,320133.82499747997,462298.4157625193,696853.4036213071,1025662.2338702304,861171.522531241,94.6212174484033,44.40786310729846,TRUE,TRUE,TRUE,TRUE,TRUE,100,Harrison / Bryn - Mawr / Kenwood,TRUE,462298.4157625193,696853.4036213071,1025662.2338702304,FALSE,3850.692316593381,6.372046039806834,FALSE,1423.5902356902361,2.2268461718782104,1.9444660028843153,2.732371150084356,2.2268461718782104,1.9444660028843153,2.732371150084356,127.30419889342596,20.133681872596483,6.372046039806834,2.2402753488321885,59.14940023601258,76.94558833341442,51.07927624271027,39.47157781336721,13.95545331872475,62.64027784486868,100,24.873837981407704,11.848871207929736,18.485206163010844,32.64070627880036,32.64070627880036,36,Lower Priority,TRUE
55416,403229.25059482426,1.5857800528855719,7.891201420053171,16.257728830488393,108420.49927561572,28.89562028466793,7.315730787063003,4015.8636658839982,49.78068920984184,4.846975071189489,-16.448801742919393,-39.780534028686795,255.66666666666663,1883.5830212234705,2026-03-31,187991.91453604077,325960.171743946,468149.7850461441,642728.6895892035,868037.7625288684,680045.8479928277,73.39052721943246,43.62177518236597,TRUE,TRUE,TRUE,TRUE,TRUE,100,Cedar - Isles - Dean,TRUE,468149.7850461441,642728.6895892035,868037.7625288684,FALSE,4015.8636658839982,7.315730787063003,FALSE,1883.5830212234705,1.5857800528855719,2.5640928260467932,3.058630470994239,1.5857800528855719,2.5640928260467932,3.058630470994239,-16.448801742919393,28.89562028466793,7.315730787063003,2.345317766677227,61.033721700037916,63.77179420739281,60.07375603983739,45.02953785880119,36.42838352909157,68.06703896513142,0.06095097342157249,6.480743691899068,34.47736689033331,44.877380209210486,31.345103282073843,31.345103282073843,37,Lower Priority,TRUE
55427,352270.3258992019,1.330422422228705,11.683373357720026,26.752807040698563,85669.61660280974,16.00805185748972,3.1062520574623824,4758.131460195828,34.66849217789668,6.242009365687527,NA,NA,NA,1569.613834422658,2026-03-31,117228.41092823465,299181.9245210397,362110.2048183184,421268.0826478603,486395.1531128302,369166.7421845955,155.21281245055357,21.033449931181703,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,362110.2048183184,421268.0826478603,486395.1531128302,FALSE,4758.131460195828,3.1062520574623824,FALSE,1569.613834422658,1.330422422228705,3.7519276503222176,4.855572835769184,1.330422422228705,3.7519276503222176,4.855572835769184,NA,16.00805185748972,3.1062520574623824,3.18031211685123,76.01241134419556,58.52424055400613,77.31632193577474,75.64118089022107,3.37389122105534,43.859976624885135,NA,NA,19.032232506988432,66.0899450451031,30.255366718845988,30.255366718845988,38,Lower Priority,FALSE
55425,315883.2522687548,1.3461550562671891,8.44079228908157,24.201940562633208,76550.25207078313,24.79253125079661,16.352563746325153,4223.72609186747,57.85876926675007,4.6878388554216865,NA,NA,NA,1650.3214296814297,2026-03-31,247929.08156413137,324701.6192141398,339619.5574066933,379797.61593988,426485.38746465,178556.3059005186,30.965523352753532,4.594352879624887,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,339619.5574066933,379797.61593988,426485.38746465,FALSE,4223.72609186747,16.352563746325153,FALSE,1650.3214296814297,1.3461550562671891,2.737949593979949,4.430095770086928,1.3461550562671891,2.737949593979949,4.430095770086928,NA,24.79253125079661,12.86870199687223,2.673858049807228,66.9272980285274,58.8475433705841,62.597454382635796,68.39300626423497,25.90463533907066,100,NA,NA,23.002493624743156,33.5384070212305,24.74641455754349,24.74641455754349,39,Lower Priority,FALSE
55435,234578.3196189569,-3.159931630328595,-1.0842359222831628,5.462276890731096,80856.4704121575,14.623376497719908,1.8344378667160048,3715.429887174764,52.5901744939404,4.244853787704352,NA,NA,NA,1929.7619883040936,2026-03-31,132700.60543038524,212452.56544506823,581734.030854167,759780.2152449116,897859.4515347425,765158.8461043573,60.09916816583093,173.81831310696984,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,FALSE,NA,NA,NA,FALSE,3715.429887174764,1.8344378667160048,FALSE,1929.7619883040936,-3.159931630328595,-0.36272608542660123,1.0693397619216505,-1.5174972734981935,-0.36272608542660123,1.0693397619216505,NA,14.6926102657084,1.8344378667160048,-0.40887953941459554,11.62708001662108,0,17.58816215489667,11.141162657921017,0,36.546271679872056,NA,NA,36.749055903869454,40.933784938552755,20.03828035460818,20.03828035460818,40,Lower Priority,FALSE
55401,299634.22588772146,-2.003172590373385,-7.81946050043477,-5.211980307402285,104563,9.212161724616944,41.97096348438187,27.91350015446401,52.43215565796211,3.8,-17.32552464616887,-43.40740884279949,282.3333333333333,1870.5258459196816,2026-03-31,270395.2348747826,414846.5067412442,735800.2606755487,NA,NA,465405.0258007661,53.42226978717118,77.36686912359511,TRUE,TRUE,TRUE,TRUE,TRUE,100,North Loop,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,1870.5258459196816,-2.003172590373385,-2.677539129519113,-1.0648332655997295,-1.5174972734981935,-1.574368924936459,0.41533934932314054,-16.53647403324434,14.6926102657084,NA,-1.057036778368166,0,0,0,0,0,NA,0,7.543160690571048,33.83504326205365,41.155591522757284,19.285462875791254,19.285462875791254,41,Lower Priority,TRUE
55414,364394.4681370033,-0.06047132287261899,0.5580196027302646,10.683836368741275,55158.405827377675,11.402544487574682,7.381281191228249,1964.6461137646547,75.08117725295226,3.5060142935678944,14.62707074293555,-57.75237884073027,561.3333333333333,1601.192086834734,2026-03-31,230241.67710950095,343868.70482777915,351681.47394038056,372564.8428958897,399479.2559129507,169237.57880344978,49.351198768517555,2.2720209786215655,TRUE,TRUE,TRUE,TRUE,TRUE,100,Como / Prospect Park - East River Road / Marcy Holmes,TRUE,351681.47394038056,372564.8428958897,399479.2559129507,FALSE,1964.6461137646547,7.381281191228249,FALSE,1601.192086834734,-0.06047132287261899,0.18566161855073648,2.050900366580777,-0.06047132287261899,0.18566161855073648,2.050900366580777,14.62707074293555,14.6926102657084,7.381281191228249,0.5658247760600722,29.111980882445792,29.941622776718095,25.548537561568992,27.862446229691578,0,68.44399364811825,21.66532187461818,18.658698539176623,20.58566632342572,9.36379857315066,14.245605489906682,14.245605489906682,42,Lower Priority,TRUE
55433,300503.7830566247,2.9460683536289394,13.983358328260358,36.32451002844925,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523.0059523809523,2026-03-31,NA,255552.3141038003,317718.25467233587,354834.8604339557,374387.7951825523,NA,NA,24.326111382143452,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,317718.25467233587,354834.8604339557,374387.7951825523,TRUE,NA,NA,FALSE,1523.0059523809523,2.9460683536289394,4.459309212256191,6.393424812495607,2.9460683536289394,4.459309212256191,6.285466486669405,NA,NA,NA,4.386214230339956,97.64469364097674,91.72547557521858,87.58464623975175,100,NA,NA,NA,NA,16.73944381395682,NA,0.8369721906978411,NA,NA,Insufficient Data,FALSE
55434,317711.21057109296,2.829429828722352,14.305413317685044,36.21708189343768,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888.3333333333333,2026-03-31,NA,265414.4865822326,327153.10495962907,366943.2495496,422937.6706324091,NA,NA,23.261208976348847,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,327153.10495962907,366943.2495496,422937.6706324091,TRUE,NA,NA,FALSE,1888.3333333333333,2.829429828722352,4.557598434850485,6.376651230576713,2.829429828722352,4.557598434850485,6.285466486669405,NA,NA,NA,4.384706435660368,97.61764580700283,89.32857474274786,89.01140891988817,100,NA,NA,NA,NA,34.7110497228662,NA,1.73555248614331,NA,NA,Insufficient Data,FALSE
55432,305115.37477135955,3.148357353047261,14.47916779570376,36.12453890509541,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476.4029304029302,2026-03-31,130174.91618037802,264448.33544650394,322073.4801146732,357069.16316412325,388028.83043025265,257853.91424987465,103.14845840197724,21.79070046739864,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,322073.4801146732,357069.16316412325,388028.83043025265,TRUE,NA,NA,FALSE,1476.4029304029302,3.148357353047261,4.610550588336237,6.362193294196294,3.148357353047261,4.610550588336237,6.285466486669405,NA,NA,NA,4.5175119305683875,100,95.88247834504752,89.78006040000184,100,NA,NA,NA,NA,14.446894202783756,NA,0.7223447101391879,NA,NA,Insufficient Data,FALSE
55448,322429.64787526237,2.276018979969908,13.591487639769676,33.962940496363544,NA,NA,NA,NA,NA,NA,NA,NA,NA,1762,2026-03-31,NA,255586.28615614597,331586.85540536133,380653.84089253127,438124.3135015089,NA,NA,29.735777451996835,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,331586.85540536133,380653.84089253127,438124.3135015089,TRUE,NA,NA,FALSE,1762,2.276018979969908,4.339462647753933,6.022229929267087,2.276018979969908,4.339462647753933,6.022229929267087,NA,NA,NA,4.037949184407813,91.39728126526569,77.9560807478573,85.84495799051018,95.51565832829098,NA,NA,NA,NA,28.49631467096082,NA,1.4248157335480411,NA,NA,Insufficient Data,FALSE
