zip_code,current_price,pct_change_1yr,pct_change_3yr,pct_change_5yr,income_2023,income_growth_pct,pop_change_pct,population_2023,pct_renter_2023,median_rooms_2023,permit_growth_pct,value_growth_pct,recent_permit_count,monthly_rent_estimate,rent_data_date,price_1bed,price_2bed,price_3bed,price_4bed,price_5bed,bed_price_spread,price_2bed_premium,price_3bed_premium,has_price_data,has_census_data,has_permit_data,has_rent_data,has_bedroom_data,data_completeness,neighborhoods,bedroom_data_reliable,price_3bed_clean,price_4bed_clean,price_5bed_clean,low_pop_flag,population_2023_clean,pop_change_pct_clean,rent_imputed,monthly_rent_final,pct_change_1yr_ann,pct_change_3yr_ann,pct_change_5yr_ann,pct_change_1yr_w,pct_change_3yr_w,pct_change_5yr_w,permit_growth_pct_w,income_growth_pct_w,pop_change_pct_w,price_blend_raw,score_price_blend,score_price_1yr_ann,score_price_3yr_ann,score_price_5yr_ann,score_income_growth,score_pop_change,score_permit_growth,score_permit_volume,score_rent_level,score_pct_renter,investment_score_raw,investment_score,rank,score_tier,is_mpls_city
55442,471629.4119012247,2.180272754295702,6.377205280169762,20.13196862518243,126620.43438608343,24.316792270402576,2.3065296214386377,4401.569836176322,22.83257941868872,6.871727748691099,NA,NA,NA,2020.5,2026-03-31,202299.29331117027,288501.742017206,479406.3383305585,552389.7777101869,643871.8541327232,441572.5608215529,42.61134445657299,66.1710376438445,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,479406.3383305585,552389.7777101869,643871.8541327232,FALSE,4401.569836176322,2.3065296214386377,FALSE,2020.5,2.180272754295702,2.0820835099207846,3.7365305025972573,2.180272754295702,2.0820835099207846,3.7365305025972573,NA,24.316792270402576,2.3065296214386377,2.530061493621124,78.9893670448686,76.6195189665266,71.49466142173367,91.32778244243926,24.68444313936098,39.26108633293749,NA,NA,38.00715676847641,82.70368203291095,41.88177359610727,41.88177359610727,21,Watch List,FALSE
55403,199209.7949142928,-2.950918015283474,-13.719153437854365,-21.49523837101053,63373.315575007546,46.3321238207359,9.18934411070236,3614.3955475601538,75.49649358413456,2.962881074554784,54.05060223489401,920.7034991535486,1750.6666666666667,1402.0286195286196,2026-03-31,152542.60732556044,282129.79085716273,551162.0805428018,1010704.9300698256,1255230.8040522828,1102688.1967267224,84.9514675300088,95.35763269389912,TRUE,TRUE,TRUE,TRUE,TRUE,100,Loring Park / Steven's Square - Loring Heights / Lowry Hill,FALSE,NA,NA,NA,FALSE,3614.3955475601538,9.18934411070236,FALSE,1402.0286195286196,-2.950918015283474,-4.799740425500609,-4.724946821374266,-2.5157271198686155,-0.8799820193099023,-1.4460080489796026,54.05060223489401,46.3321238207359,9.18934411070236,-1.593999311922877,0,0,0,0,81.15014584358278,78.84145485846389,49.073099306288356,66.0424966799469,9.949066197282344,8.780830750273125,41.44922691954841,41.44922691954841,22,Watch List,TRUE
55423,347247.3733508583,2.8848660731612323,8.611514449941907,18.01359831488114,86906.59016811004,43.257579695523624,2.1858845491479615,3299.206455793132,38.242604914415466,5.1139836984207845,NA,NA,NA,1320.3768115942028,2026-03-31,149147.0233201049,305656.94256401696,350155.27957057516,391831.58022545953,427225.8345332648,278078.81121315993,104.93666971013202,14.558261504967597,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,350155.27957057516,391831.58022545953,427225.8345332648,FALSE,3299.206455793132,2.1858845491479615,FALSE,1320.3768115942028,2.8848660731612323,2.7918359836619056,3.368070696199421,2.8848660731612323,2.7918359836619056,3.368070696199421,NA,43.257579695523624,2.1858845491479615,2.9684551931210486,87.38605236856851,88.1156012930008,88.62578573434757,84.83470637506562,73.26444609255543,38.56730380698065,NA,NA,6.24478190108826,61.07306378065629,41.322719016177054,41.322719016177054,23,Watch List,FALSE
55438,403503.5323572189,3.212723558448263,5.516344534405935,16.463944000269315,106785.76932898285,24.33566082648225,-4.512869973360109,3915.7020563770793,20.045081636082752,6.595701517945808,NA,NA,NA,1675.1666666666667,2026-03-31,154698.91304849615,251394.63652900665,443087.46622721263,556947.3774314831,683244.7723167334,528545.8592682373,62.50575493713883,76.2517579312349,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,443087.46622721263,556947.3774314831,683244.7723167334,FALSE,3915.7020563770793,-4.512869973360109,FALSE,1675.1666666666667,3.212723558448263,1.8059698980720018,3.095165143616674,3.212723558448263,1.8059698980720018,3.095165143616674,NA,24.33566082648225,-4.512869973360109,2.6206324905898613,80.72410037216724,93.464895050539,64.83017375316147,80.02550743026909,24.732837880799096,0.04539201108842228,NA,NA,22.340475576965094,86.61641406773309,40.71242658265574,40.71242658265574,24,Watch List,FALSE
55426,370745.9656465721,2.2058487679006364,7.126064390818308,15.401400042620269,101287.864573497,35.803274889038896,1.3482469830844883,3486.879603399433,34.09336783137092,5.4438463959710415,NA,NA,NA,1697.1566666666668,2026-03-31,147910.38540881046,278823.6745378521,376640.1851103993,454963.557684082,611047.2592878132,463136.8738790027,88.50851734799392,35.08185262054137,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,376640.1851103993,454963.557684082,611047.2592878132,FALSE,3486.879603399433,1.3482469830844883,FALSE,1697.1566666666668,2.2058487679006364,2.3210645770374017,2.906359742467024,2.2058487679006364,2.3210645770374017,2.906359742467024,NA,35.803274889038896,1.3482469830844883,2.4270628351969394,77.01660300985245,77.03681494438055,77.26288981205721,76.69833901105758,54.145380903494235,33.750378462365724,NA,NA,23.338092331988264,66.89723087280831,40.44239206953987,40.44239206953987,25,Watch List,FALSE
55431,376120.1258441177,2.6773868115936477,6.723354590447853,17.144661334114822,100697.12316281191,29.625239078171663,5.925144432308419,3639.816679958983,32.026869870614604,6.291352398313775,NA,NA,NA,1743.5707070707074,2026-03-31,NA,334502.0367960005,373725.1458311468,419042.6050602231,455684.5603368445,NA,NA,11.72582068881898,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,373725.1458311468,419042.6050602231,455684.5603368445,FALSE,3639.816679958983,5.925144432308419,FALSE,1743.5707070707074,2.6773868115936477,2.192687984763353,3.2154000632851787,2.6773868115936477,2.192687984763353,3.2154000632851787,NA,29.625239078171663,5.925144432308419,2.6180105937844127,80.67388240039512,84.73038799597799,74.1642949604123,82.1443124282808,38.299735672356064,60.070321855639385,NA,NA,25.443750557335843,69.79791578864948,39.85481707057976,39.85481707057976,26,Watch List,FALSE
55404,239904.61176472425,-0.4778218186806961,-1.1468047432230672,-6.638042226895109,48889.36044163189,65.11082775350502,1.8121759814028089,3595.866635249764,81.75210884937395,3.3440285444997984,89.25677052335837,240.274741381216,755.3333333333333,1328.8170924935632,2026-03-31,176738.38568508867,271251.1515132072,279188.17291425605,289927.17789921747,412111.2612063706,235372.8755212819,53.4760830035648,2.9260784172790575,TRUE,TRUE,TRUE,TRUE,TRUE,100,Ventura Village / Midtown Phillips / Elliot Park / Whittier,TRUE,279188.17291425605,289927.17789921747,412111.2612063706,FALSE,3595.866635249764,1.8121759814028089,FALSE,1328.8170924935632,-0.4778218186806961,-0.3837389197365981,-1.364332024147108,-0.4778218186806961,-0.3837389197365981,-1.364332024147108,89.25677052335837,53.68146632520679,1.8121759814028089,-0.6618162104696599,17.85438106410251,33.25028280673444,11.977700032882005,1.4393120576779381,100,36.418252302603676,73.54890824971035,26.387782204515275,6.627690752489078,0,37.14280072088848,37.14280072088848,27,Watch List,TRUE
55420,333315.3501005983,2.801435281490587,7.79579525638913,17.685441228003718,74732.04248241779,32.78941937048709,4.608777151126428,4389.466736361908,37.785216584659494,5.624139897357917,NA,NA,NA,1182.7260019887228,2026-02-28,182021.2966001976,292062.789823182,336672.71951731126,377148.08329535153,408122.04560128873,226100.7490010911,60.455284781695674,15.27408874000574,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,336672.71951731126,377148.08329535153,408122.04560128873,FALSE,4389.466736361908,4.608777151126428,FALSE,1182.7260019887228,2.801435281490587,2.5338520766669426,3.310520112640325,2.801435281490587,2.5338520766669426,3.310520112640325,NA,32.78941937048709,4.608777151126428,2.8216732073485637,84.57469320185321,86.75435186878974,82.39889038012787,83.82053790870249,46.415337441966265,52.50040954935813,NA,NA,0,61.715086881574024,36.59412271849077,36.59412271849077,28,Watch List,FALSE
55408,286480.80337237846,1.259625706331615,-0.331743056916618,-0.9749736286980656,76301.44698402692,39.017528326326534,9.673032632083924,4048.3784678436314,74.5786968778019,3.9227931904161415,52.23160107868616,47.92018201693777,1410.6666666666667,1453.556698744199,2026-03-31,136258.01540894737,243296.61263448908,363802.8005515163,439275.88051235775,518400.2271930883,382142.21178414096,78.55581699490469,49.53056543292974,TRUE,TRUE,TRUE,TRUE,TRUE,100,Lowry Hill East / South Uptown / East Harriet / Central / East Isles / Lyndale / East Bde Maka Ska / West Maka Ska,TRUE,363802.8005515163,439275.88051235775,518400.2271930883,FALSE,4048.3784678436314,9.673032632083924,FALSE,1453.556698744199,1.259625706331615,-0.1107035264565126,-0.19575966375231513,1.259625706331615,-0.1107035264565126,-0.19575966375231513,52.23160107868616,39.017528326326534,9.673032632083924,0.3476476706953814,37.18894395917239,61.59832308851053,18.567889482127423,22.032139537159274,62.38941205019568,81.62295797142913,47.8085048635641,52.49667994687917,12.286732189989163,10.06911610667072,36.246791082344835,36.246791082344835,29,Watch List,TRUE
55413,326893.12510355766,1.6958430128531272,4.989141951305875,6.2638969007473095,85710.97956403268,41.6410030141532,12.732675522403945,2499.4688816660646,61.84502978062458,4.320312112955164,-6.451457275808302,50.14839748156545,589.3333333333333,1753.3780952380955,2026-03-31,228434.5594739573,338243.672330112,376661.8066929087,411952.3106331296,459535.11418915185,231100.55471519456,48.07027146375087,11.358123597151032,TRUE,TRUE,TRUE,TRUE,TRUE,100,Sheridan / Logan Park / Mid - City Industrial / Northeast Park / St. Anthony West / St. Anthony East / Beltrami / Nicollet Island - East Bank,TRUE,376661.8066929087,411952.3106331296,459535.11418915185,FALSE,2499.4688816660646,12.732675522403945,FALSE,1753.3780952380955,1.6958430128531272,1.6361320428915693,1.222520584177511,1.6958430128531272,1.6361320428915693,1.222520584177511,-6.451457275808302,41.6410030141532,12.732675522403945,1.5536280176996,60.28744535623135,68.71560611367244,60.73083839650171,47.02537183756023,69.11819291984507,99.21776505859906,7.011241363266814,19.774236387782203,25.888680741910754,27.94300554356478,35.27398475407777,35.27398475407777,30,Watch List,TRUE
55446,618877.442798892,1.2970744541899335,4.619681555138392,20.72402503834674,112554.87594936708,26.590436876109823,8.204146475429928,988.771967082559,40.93886173086836,5.56126582278481,NA,NA,NA,2064.196127946128,2026-03-31,NA,315738.5624651331,465628.974234371,740682.5790828274,901692.9107054184,NA,NA,47.47295059525402,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,465628.974234371,740682.5790828274,901692.9107054184,FALSE,988.771967082559,8.204146475429928,FALSE,2064.196127946128,1.2970744541899335,1.5167715756317257,3.838580205632436,1.2970744541899335,1.5167715756317257,3.838580205632436,NA,26.590436876109823,8.204146475429928,2.0203297406272758,69.2263226984979,62.20933354926223,57.84986358022247,93.12612373490809,30.515967414496377,73.17596938949096,NA,NA,39.98951190120463,57.28840411718559,34.6768291943083,34.6768291943083,31,Lower Priority,FALSE
55428,318233.33388812613,2.7065259633573224,6.709493312789354,17.419992264659502,70774.67961904763,36.122000562102336,2.8601035223804647,4546.463085714286,45.32273791913427,5.386666666666667,NA,NA,NA,1417.1005291005292,2026-03-31,98589.50164730196,270123.6700730436,317032.47166518593,358194.26717295655,388576.5402995262,289987.03865222423,173.9882701095243,17.36567609179077,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,317032.47166518593,358194.26717295655,388576.5402995262,FALSE,4546.463085714286,2.8601035223804647,FALSE,1417.1005291005292,2.7065259633573224,2.1882635156649455,3.26387297220454,2.7065259633573224,2.1882635156649455,3.26387297220454,NA,36.122000562102336,2.8601035223804647,2.638557736492176,81.06742795503024,85.20581982115935,74.05750261667785,82.9985122062627,54.96285980715084,42.44447287336634,NA,NA,10.632831068547969,51.13488072945176,34.100389450306594,34.100389450306594,32,Lower Priority,FALSE
55429,298852.2697785771,1.1863360685394706,6.24900338775228,16.743757157888144,70679.68611893184,30.012191794235548,4.714996068672906,4186.700366862896,41.83422559608033,5.266333930552001,NA,NA,NA,NA,NA,NA,250133.56946336836,299290.32554913213,329117.38018380816,356052.421737832,NA,NA,19.65220269763219,TRUE,TRUE,FALSE,FALSE,TRUE,66.66666666666666,NA,TRUE,299290.32554913213,329117.38018380816,356052.421737832,FALSE,4186.700366862896,4.714996068672906,TRUE,1494.2613488928855,1.1863360685394706,2.0410585016447325,3.144656341355989,1.1863360685394706,2.0410585016447325,3.144656341355989,NA,30.012191794235548,4.714996068672906,2.017805109985705,69.17796769458242,60.402535834818494,70.50445068953493,80.89765170762844,39.29220571424029,53.1112329134674,NA,NA,14.133373435813903,56.03160710730174,33.63331430323282,33.63331430323282,33,Lower Priority,FALSE
55441,458029.8721753831,3.646707874729967,6.704748762480664,18.675989712152496,106099.17914900296,34.872521634731235,-1.6821654538979518,2956.264953428347,44.40570313266845,5.991427225624117,NA,NA,NA,1721.3411588411589,2026-03-31,NA,320390.6656592399,446182.91369102173,558844.8626529768,674102.8652654554,NA,NA,39.26214509806335,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,446182.91369102173,558844.8626529768,674102.8652654554,FALSE,2956.264953428347,-1.6821654538979518,FALSE,1721.3411588411589,3.646707874729967,2.1867489845518673,3.4838487297635945,3.6132592500613456,2.1867489845518673,3.4838487297635945,NA,34.872521634731235,-1.6821654538979518,3.0103025137831168,88.187566586588,100,74.02094674440775,86.87497119041274,51.75815196585294,16.323664255960544,NA,NA,24.43526625672678,52.4220966004171,33.3584155589718,33.3584155589718,34,Lower Priority,FALSE
55405,461659.8007770083,2.293659437967616,6.560718266325343,10.439172193381802,74711.39014300909,20.133681872596483,6.372046039806834,3850.692316593381,68.58292917342686,4.146944805578537,149.2189273067826,249.0334669228767,717.3333333333334,1423.5902356902361,2026-03-31,164490.7113389894,320133.82499747997,462298.4157625193,696853.4036213071,1025662.2338702304,861171.522531241,94.6212174484033,44.40786310729846,TRUE,TRUE,TRUE,TRUE,TRUE,100,Harrison / Bryn - Mawr / Kenwood,TRUE,462298.4157625193,696853.4036213071,1025662.2338702304,FALSE,3850.692316593381,6.372046039806834,FALSE,1423.5902356902361,2.293659437967616,2.1407509215479736,2.0057441699952605,2.293659437967616,2.1407509215479736,2.0057441699952605,127.30419889342596,20.133681872596483,6.372046039806834,2.16051721440667,71.91137520950053,78.46952607746115,72.91070258942004,60.82750230653408,13.95545331872475,62.64027784486868,100,24.87383798140771,10.927248532353145,18.485206163010844,32.59462514502154,32.59462514502154,35,Lower Priority,TRUE
55415,396260.32438396785,-8.206177010104074,11.903937545977564,3.028614507427941,64345.17142857143,49.24112988005024,15.453205011769851,870.5435637998876,76.98433761210043,2.7169230769230768,30.069930069930063,-50.7316454067548,93,2165.877694235589,2026-03-31,186925.9460752943,532730.0485080475,924655.2931717436,NA,NA,737729.3470964493,184.99523992964697,73.56920184271823,TRUE,TRUE,TRUE,TRUE,TRUE,100,Downtown East,FALSE,NA,NA,NA,FALSE,870.5435637998876,15.453205011769851,FALSE,2165.877694235589,-8.206177010104074,3.820182846428155,0.5985154773416879,-2.5157271198686155,3.263076315854474,0.5985154773416879,30.069930069930063,49.24112988005024,12.86870199687223,0.5743549037231962,41.531135232707335,0,100,36.02902283351212,88.6112676956194,100,32.40140855496015,0,44.60248298839723,6.692386042848639,32.48954338892722,32.48954338892722,36,Lower Priority,TRUE
55416,408872.0422052869,0.6004847227640547,3.0073718312080255,9.401031288094064,108420.49927561572,28.89562028466793,7.315730787063003,4015.8636658839982,49.78068920984184,4.846975071189489,-16.448801742919393,-39.780534028686795,255.66666666666663,1883.5830212234705,2026-03-31,187991.91453604077,325960.171743946,468149.7850461441,642728.6895892035,868037.7625288684,680045.8479928277,73.39052721943246,43.62177518236597,TRUE,TRUE,TRUE,TRUE,TRUE,100,Cedar - Isles - Dean,TRUE,468149.7850461441,642728.6895892035,868037.7625288684,FALSE,4015.8636658839982,7.315730787063003,FALSE,1883.5830212234705,0.6004847227640547,0.9925726757981534,1.8132458576804122,0.6004847227640547,0.9925726757981534,1.8132458576804122,-16.448801742919393,28.89562028466793,7.315730787063003,1.0605101877067835,50.84261243395496,50.84383704818518,45.19740113757684,57.43525663143379,36.42838352909157,68.06703896513142,0.06095097342157249,6.48074369189907,31.79566645130419,44.877380209210486,31.211018260122387,31.211018260122387,37,Lower Priority,TRUE
55427,367324.150595057,2.905135378000832,5.6606492490482125,16.45602038575816,85669.61660280974,16.00805185748972,3.1062520574623824,4758.131460195828,34.66849217789668,6.242009365687527,NA,NA,NA,1569.613834422658,2026-03-31,117228.41092823465,299181.9245210397,362110.2048183184,421268.0826478603,486395.1531128302,369166.7421845955,155.21281245055357,21.033449931181703,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,362110.2048183184,421268.0826478603,486395.1531128302,FALSE,4758.131460195828,3.1062520574623824,FALSE,1569.613834422658,2.905135378000832,1.8523588860630325,3.093762291282931,2.905135378000832,1.8523588860630325,3.093762291282931,NA,16.00805185748972,3.1062520574623824,2.531181509546237,79.0108190440452,88.44631347958756,65.94985357029806,80.00078607191162,3.37389122105534,43.859976624885135,NA,NA,17.551877396575247,66.0899450451031,30.181348963325327,30.181348963325327,38,Lower Priority,FALSE
55425,322170.0757372999,-1.2101544336240393,3.3631831243221098,10.59902040980064,76550.25207078313,24.79253125079661,16.352563746325153,4223.72609186747,57.85876926675007,4.6878388554216865,NA,NA,NA,1650.3214296814297,2026-03-31,247929.08156413137,324701.6192141398,339619.5574066933,379797.61593988,426485.38746465,178556.3059005186,30.965523352753532,4.594352879624887,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,TRUE,339619.5574066933,379797.61593988,426485.38746465,FALSE,4223.72609186747,16.352563746325153,FALSE,1650.3214296814297,-1.2101544336240393,1.1087229452132474,2.035255445797035,-1.2101544336240393,1.1087229452132474,2.035255445797035,NA,24.79253125079661,12.86870199687223,0.528748987766144,40.657631517605374,21.30160857674571,48.000892182568016,61.347556204676955,25.90463533907066,100,NA,NA,21.213325749816672,33.5384070212305,24.65695616379716,24.65695616379716,39,Lower Priority,FALSE
55435,212937.17481750855,-3.9466049812101778,-12.093962471603565,-10.209761149972543,80856.4704121575,14.623376497719908,1.8344378667160048,3715.429887174764,52.5901744939404,4.244853787704352,NA,NA,NA,1929.7619883040936,2026-03-31,132700.60543038524,212452.56544506823,581734.030854167,759780.2152449116,897859.4515347425,765158.8461043573,60.09916816583093,173.81831310696984,TRUE,TRUE,FALSE,TRUE,TRUE,66.66666666666666,NA,FALSE,NA,NA,NA,FALSE,3715.429887174764,1.8344378667160048,FALSE,1929.7619883040936,-3.9466049812101778,-4.205722100163111,-2.1308479931142044,-2.5157271198686155,-0.8799820193099023,-1.4460080489796026,NA,14.6926102657084,1.8344378667160048,-1.593999311922877,0,0,0,0,0,36.546271679872056,NA,NA,33.89066014340482,40.933784938552755,19.895360566584944,19.895360566584944,40,Lower Priority,FALSE
55401,301802.8432543858,0.16811657262246898,-1.2939157584180163,-7.152299336735957,104563,9.212161724616944,41.97096348438187,27.91350015446401,52.43215565796211,3.8,-17.32552464616887,-43.40740884279949,282.3333333333333,1870.5258459196816,2026-03-31,270395.2348747826,414846.5067412442,735800.2606755487,NA,NA,465405.0258007661,53.42226978717118,77.36686912359511,TRUE,TRUE,TRUE,TRUE,TRUE,100,North Loop,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,1870.5258459196816,0.16811657262246898,-0.43317898367662977,-1.4732333905904338,0.16811657262246898,-0.43317898367662977,-1.4460080489796026,-16.53647403324434,14.6926102657084,NA,-0.4759328052976884,21.414661382700306,43.78935651837244,10.784377131285204,0,0,NA,0,7.5431606905710495,31.203303702039314,41.155591522757284,19.153875897790535,19.153875897790535,41,Lower Priority,TRUE
55414,353475.6115705034,-1.1305425419239394,-3.055097955181662,-2.455139730524724,55158.405827377675,11.402544487574682,7.381281191228249,1964.6461137646547,75.08117725295226,3.5060142935678944,14.62707074293555,-57.75237884073027,561.3333333333333,1601.192086834734,2026-03-31,230241.67710950095,343868.70482777915,351681.47394038056,372564.8428958897,399479.2559129507,169237.57880344978,49.351198768517555,2.2720209786215655,TRUE,TRUE,TRUE,TRUE,TRUE,100,Como / Prospect Park - East River Road / Marcy Holmes,TRUE,351681.47394038056,372564.8428958897,399479.2559129507,FALSE,1964.6461137646547,7.381281191228249,FALSE,1601.192086834734,-1.1305425419239394,-1.028916364520993,-0.49592239360702894,-1.1305425419239394,-0.8799820193099023,-0.49592239360702894,14.62707074293555,14.6926102657084,7.381281191228249,-0.8716632957990968,13.83511722975265,22.600549166509325,0,16.742608891765595,0,68.44399364811825,21.66532187461818,18.658698539176626,18.984482839987603,9.36379857315066,14.165546315734778,14.165546315734778,42,Lower Priority,TRUE
55433,316976.36765910214,3.0344139549194113,8.589218011175968,20.231534288770543,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523.0059523809523,2026-03-31,NA,255552.3141038003,317718.25467233587,354834.8604339557,374387.7951825523,NA,NA,24.326111382143452,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,317718.25467233587,354834.8604339557,374387.7951825523,TRUE,NA,NA,FALSE,1523.0059523809523,3.0344139549194113,2.78480158914316,3.753720221822787,3.0344139549194113,2.78480158914316,3.753720221822787,NA,NA,NA,3.114395575334755,90.1812920512255,90.55561131638558,88.45599825008647,91.63070328365484,NA,NA,NA,NA,15.437425189165102,NA,0.7718712594582552,NA,NA,Insufficient Data,FALSE
55434,332562.86694444943,2.2629680617368084,7.636271092331535,19.648708309250576,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888.3333333333333,2026-03-31,NA,265414.4865822326,327153.10495962907,366943.2495496,422937.6706324091,NA,NA,23.261208976348847,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,327153.10495962907,366943.2495496,422937.6706324091,TRUE,NA,NA,FALSE,1888.3333333333333,2.2629680617368084,2.4832480550469604,3.6529347516355504,2.2629680617368084,2.4832480550469604,3.6529347516355504,NA,NA,NA,2.6985717315355546,82.21689390760247,77.96876829504244,81.17747331268089,89.85464056786118,NA,NA,NA,NA,32.011173088520586,NA,1.6005586544260293,NA,NA,Insufficient Data,FALSE
55432,319163.0172250092,2.0382035343019784,7.897351876390128,19.749837681777183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476.4029304029302,2026-03-31,130174.91618037802,264448.33544650394,322073.4801146732,357069.16316412325,388028.83043025265,257853.91424987465,103.14845840197724,21.79070046739864,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,322073.4801146732,357069.16316412325,388028.83043025265,TRUE,NA,NA,FALSE,1476.4029304029302,2.0382035343019784,2.566041715236267,3.6704507185710833,2.0382035343019784,2.566041715236267,3.6704507185710833,NA,NA,NA,2.65740060274297,81.42833099420477,74.30153012760957,83.1758439242311,90.16331061471892,NA,NA,NA,NA,13.32319346747398,NA,0.666159673373699,NA,NA,Insufficient Data,FALSE
55448,338499.4860613232,2.474916355357866,7.37343817250782,19.252867843835823,NA,NA,NA,NA,NA,NA,NA,NA,NA,1762,2026-03-31,NA,255586.28615614597,331586.85540536133,380653.84089253127,438124.3135015089,NA,NA,29.735777451996835,TRUE,FALSE,FALSE,TRUE,TRUE,33.33333333333333,NA,TRUE,331586.85540536133,380653.84089253127,438124.3135015089,TRUE,NA,NA,FALSE,1762,2.474916355357866,2.3997634159051096,3.584259658841815,2.474916355357866,2.3997634159051096,3.584259658841815,NA,NA,NA,2.7221910054477507,82.66928090778339,81.42689792412627,79.16242470877224,88.6444336641475,NA,NA,NA,NA,26.2798292935565,NA,1.313991464677825,NA,NA,Insufficient Data,FALSE
